Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2023-03-10 11:59:31,WH110907,CW469GP2022WWGr,Huggins,,ARS,5,5,12.2186,0000,2.9160,0205,68.9397,0500,19.9988,0300
12417169,2023-03-10 12:00:38,WH110907,CW468GP2022WWGr,Huggins,,ARS,5,5,11.0039,0000,3.1832,0305,69.3169,0500,19.4327,0300
12417169,2023-03-10 12:09:11,WH110907,CW476GP2022WWGr,Huggins,,ARS,5,5,11.3909,0000,3.0051,0205,69.4286,0500,20.1129,0300
12417169,2023-03-10 12:10:06,WH110907,CW470GP2022WWGr,Huggins,,ARS,5,5,12.6321,0000,3.0710,0205,68.8849,0500,20.7381,0300
12417169,2023-03-10 12:10:57,WH110907,CW479GP2022WWGr,Huggins,,ARS,5,5,9.6343,0000,3.5843,0305,69.8331,0500,19.1237,0300
12417169,2023-03-10 12:11:44,WH110907,CW477GP2022WWGr,Huggins,,ARS,5,5,13.0024,0000,2.7424,0205,68.5764,0500,21.1723,0300
12417169,2023-03-10 12:12:35,WH110907,CW478GP2022WWGr,Huggins,,ARS,5,5,12.4859,0000,2.5813,0205,69.0104,0500,20.6177,0300
12417169,2023-03-10 12:13:27,WH110907,CW473GP2022WWGr,Huggins,,ARS,5,5,12.0029,0000,3.3730,0205,69.1999,0500,21.6535,0200
12417169,2023-03-10 13:46:35,WH110907,CW529GP2022WWGr,Huggins,,ARS,5,5,11.3372,0000,4.6163,0104,70.6354,0500,20.4483,0100
12417169,2023-03-10 13:47:25,WH110907,CW523GP2022WWGr,Huggins,,ARS,5,5,10.4168,0000,4.8825,0104,73.2225,0401,20.8434,0100
12417169,2023-03-10 13:48:21,WH110907,CW520GP2022WWGr,Huggins,,ARS,5,5,12.3684,0000,4.2232,0104,68.9825,0400,22.1771,0100
12417169,2023-03-10 13:49:22,WH110907,CW528GP2022WWGr,Huggins,,ARS,5,5,10.5674,0000,4.7214,0104,72.4286,0500,20.0517,0200
12417169,2023-03-10 13:50:14,WH110907,CW527GP2022WWGr,Huggins,,ARS,5,5,11.9122,0000,4.6896,0104,69.5109,0500,21.4226,0100
12417169,2023-03-10 13:51:05,WH110907,CW525GP2022WWGr,Huggins,,ARS,5,5,14.4150,0000,3.9227,0105,65.9987,0400,25.6272,0100
12417169,2023-03-10 13:51:55,WH110907,CW521GP2022WWGr,Huggins,,ARS,5,5,12.3088,0000,4.3235,0104,69.8891,0400,22.5212,0100
12417169,2023-03-10 13:52:47,WH110907,CW522GP2022WWGr,Huggins,,ARS,5,5,13.9919,0000,4.2950,0104,66.8788,0300,27.1486,0100
12417169,2023-03-10 13:55:06,WH110907,CW524GP2022WWGr,Huggins,,ARS,5,5,12.2720,0000,4.3917,0104,69.8148,0400,22.4855,0100
12417169,2023-03-10 13:56:00,WH110907,CW526GP2022WWGr,Huggins,,ARS,5,5,12.1334,0000,4.5846,0104,70.4521,0500,22.5478,0100
12417169,2023-03-10 14:09:47,WH110907,CW510GP2022WWGr,Huggins,,ARS,5,5,11.5817,0000,3.3924,0205,68.9687,0500,20.2836,0300
12417169,2023-03-10 14:10:38,WH110907,CW516GP2022WWGr,Huggins,,ARS,5,5,12.4030,0000,3.3124,0205,68.8417,0500,20.3369,0200
12417169,2023-03-10 14:11:29,WH110907,CW511GP2022WWGr,Huggins,,ARS,5,5,13.5625,0000,2.8844,0205,68.1945,0500,21.9497,0300
12417169,2023-03-10 14:12:22,WH110907,CW512GP2022WWGr,Huggins,,ARS,5,5,11.8307,0000,3.5176,0205,68.9623,0500,19.8864,0300
12417169,2023-03-10 14:13:12,WH110907,CW517GP2022WWGr,Huggins,,ARS,5,5,10.8137,0000,3.9029,0205,69.9754,0500,19.5495,0200
12417169,2023-03-10 14:14:03,WH110907,CW514GP2022WWGr,Huggins,,ARS,5,5,11.3074,0000,4.8384,0104,70.3191,0400,21.0736,0100
12417169,2023-03-10 14:15:11,WH110907,CW513GP2022WWGr,Huggins,,ARS,5,5,12.4095,0000,3.3356,0205,68.8998,0500,20.5466,0300
12417169,2023-03-10 14:16:01,WH110907,CW515GP2022WWGr,Huggins,,ARS,5,5,8.9694,0000,4.8426,0204,73.7856,0501,19.3197,0200
12417169,2023-03-10 14:17:00,WH110907,CW519GP2022WWGr,Huggins,,ARS,5,5,12.3162,0000,3.1463,0205,68.8472,0500,20.4643,0300
12417169,2023-03-10 14:17:49,WH110907,CW518GP2022WWGr,Huggins,,ARS,5,5,12.3723,0000,3.0873,0205,68.7228,0500,20.1756,0300
