Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2019-09-06 09:42:16,WH110907,CW636GP2019WWGr,1758,,ARS,5,5,9.7529,0000,8.8880,0000,74.0928,0000,25.2238,0000
12417169,2019-09-06 09:44:06,WH110907,CW637GP2019WWGr,1758,,ARS,5,5,11.7344,0000,8.4854,0000,68.8878,0000,30.8612,0000
12417169,2019-09-06 09:45:09,WH110907,CW638GP2019WWGr,1758,,ARS,5,5,8.5383,0000,9.1362,0000,73.6141,0001,21.1169,0000
12417169,2019-09-06 09:46:26,WH110907,CW640GP2019WWGr,1758,,ARS,5,5,10.8200,0000,8.6956,0000,73.2549,0000,28.4923,0000
12417169,2019-09-06 09:47:38,WH110907,CW639GP2019WWGr,1758,,ARS,5,5,9.4777,0000,9.1060,0000,75.1655,0002,23.9618,0000
12417169,2019-09-06 09:50:59,WH110907,2A4LimeO2019SWGr,1767,,ARS,5,5,10.1911,0000,8.0263,0000,75.3829,0102,25.9782,0000
12417169,2019-09-06 09:52:17,WH110907,2A4LimeN 2019SWGr,1767,,ARS,5,5,9.9804,0000,7.7562,0000,76.5466,0103,24.3150,0000
12417169,2019-09-06 09:53:30,WH110907,2A1LimeO2019SWGr,1767,,ARS,5,5,10.6431,0000,7.8961,0000,73.5658,0100,26.7223,0000
12417169,2019-09-06 09:54:36,WH110907,2A2LimeO2019SWGr,1767,,ARS,5,5,9.8775,0000,7.7651,0000,76.9083,0103,24.0577,0000
12417169,2019-09-06 09:55:54,WH110907,2A3LimeO2019SWGr,1767,,ARS,5,5,9.9671,0000,8.0165,0000,76.4219,0103,25.4618,0000
12417169,2019-09-06 09:58:27,WH110907,2A3LimeN 2019SWGr,1766,,ARS,5,5,9.5107,0000,7.9516,0000,76.0113,0113,23.4280,0000
12417169,2019-09-06 09:59:46,WH110907,4B1LimeO2019SWGr,1766,,ARS,5,5,10.8343,0000,6.9507,0002,75.2511,0202,25.9165,0000
12417169,2019-09-06 10:01:00,WH110907,4B2LimeO2019SWGr,1766,,ARS,5,5,11.0321,0000,6.8837,0002,75.2057,0212,26.7095,0000
12417169,2019-09-06 10:02:10,WH110907,2A1LimeN 2019SWGr,1766,,ARS,5,5,10.5365,0000,7.0873,0000,74.3357,0201,25.1548,0000
12417169,2019-09-06 10:03:29,WH110907,2A2LimeN 2019SWGr,1766,,ARS,5,5,10.5306,0000,7.2977,0000,74.7921,0201,24.8897,0000
12417169,2019-09-06 10:04:35,WH110907,4B3LimeO2019SWGr,1766,,ARS,5,5,11.2652,0000,7.2431,0000,73.4711,0201,28.5427,0000
12417169,2019-09-06 10:05:50,WH110907,4B4LimeO2019SWGr,1766,,ARS,5,5,10.5840,0000,6.3574,0002,75.3062,0302,23.1454,0100
12417169,2019-09-06 10:08:31,WH110907,CW671GP2019WWGr,1761,,ARS,5,5,11.0544,0000,8.6903,0000,72.0482,0000,29.4261,0000
12417169,2019-09-06 10:09:34,WH110907,CW672GP2019WWGr,1761,,ARS,5,5,10.4875,0000,8.8081,0000,71.0545,0000,27.3052,0000
12417169,2019-09-06 10:10:39,WH110907,CW673GP2019WWGr,1761,,ARS,5,5,10.9928,0000,8.8113,0000,71.5389,0000,28.6358,0000
12417169,2019-09-06 10:11:41,WH110907,CW675GP2019WWGr,1761,,ARS,5,5,9.6610,0000,8.7162,0000,72.9286,0000,23.9315,0000
12417169,2019-09-06 10:12:42,WH110907,CW674GP2019WWGr,1761,,ARS,5,5,10.1607,0000,8.7762,0000,73.7138,0000,26.8805,0000
12417169,2019-09-06 10:13:46,WH110907,CW666GP2019WWGr,1761,,ARS,5,5,9.8209,0000,9.1161,0000,73.8602,0000,25.4006,0000
12417169,2019-09-06 10:14:58,WH110907,CW665GP2019WWGr,1761,,ARS,5,5,8.9524,0000,9.1473,0000,73.1285,0000,22.3832,0000
12417169,2019-09-06 10:16:00,WH110907,CW669GP2019WWGr,1761,,ARS,5,5,10.1749,0000,8.9355,0000,72.3957,0000,26.5182,0000
12417169,2019-09-06 10:17:00,WH110907,CW670GP2019WWGr,1761,,ARS,5,5,10.6957,0000,8.5112,0000,68.8802,0020,27.6724,0000
12417169,2019-09-06 10:18:02,WH110907,CW667GP2019WWGr,1761,,ARS,5,5,11.4661,0000,9.0257,0000,69.2857,0000,30.5590,0000
12417169,2019-09-06 10:19:05,WH110907,CW668GP2019WWGr,1761,,ARS,5,5,11.3491,0000,8.8038,0000,70.6680,0000,30.1493,0000
12417169,2019-09-06 10:22:43,WH110907,3A2LimeO2019SWGr,1762,,ARS,5,5,10.3706,0000,6.9488,0002,75.9634,0202,23.9022,0000
12417169,2019-09-06 10:23:46,WH110907,3A1LimeO2019SWGr,1762,,ARS,5,5,10.2769,0000,8.0983,0000,76.7413,0103,26.7227,0000
12417169,2019-09-06 10:24:52,WH110907,3A1LimeN 2019SWGr,1762,,ARS,5,5,10.2649,0000,7.5675,0000,76.3056,0103,25.3620,0000
12417169,2019-09-06 10:25:59,WH110907,3A3LimeO2019SWGr,1762,,ARS,5,5,10.3951,0000,8.0567,0000,75.3625,0102,26.1690,0000
12417169,2019-09-06 10:27:06,WH110907,3A3LimeN 2019SWGr,1762,,ARS,5,5,11.2081,0000,7.1938,0000,74.3961,0101,26.8080,0000
