Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2022-09-02 10:57:41,WH110907,CE219GP2020SWGr,Huggins,,ARS,5,5,7.9523,0000,9.4526,0000,76.9104,0003,19.7675,0000
12417169,2022-09-02 10:58:49,WH110907,CE220GP2020SWGr,Huggins,,ARS,5,5,9.5317,0000,9.6467,0000,74.8474,0001,25.8274,0000
12417169,2022-09-02 10:59:53,WH110907,CE227GP2020SWGr,Huggins,,ARS,5,5,8.4472,0000,9.4758,0000,74.9695,0001,22.0516,0000
12417169,2022-09-02 11:00:50,WH110907,CE217GP2020SWGr,Huggins,,ARS,5,5,10.1215,0000,9.6013,0000,74.1522,0000,27.6060,0000
12417169,2022-09-02 11:01:47,WH110907,CE223GP2020SWGr,Huggins,,ARS,5,5,10.6573,0000,9.3841,0000,72.5514,0000,28.7247,0000
12417169,2022-09-02 11:02:46,WH110907,CE218GP2020SWGr,Huggins,,ARS,5,5,10.5228,0000,9.6738,0000,73.4967,0000,28.3140,0000
12417169,2022-09-02 11:03:44,WH110907,CE222GP2020SWGr,Huggins,,ARS,5,5,8.7932,0000,9.5996,0000,74.8180,0001,23.0953,0000
12417169,2022-09-02 11:04:53,WH110907,CE225GP2020SWGr,Huggins,,ARS,5,5,7.8726,0000,9.6172,0000,76.0062,0003,19.3798,0000
12417169,2022-09-02 11:05:58,WH110907,CE216GP2020SWGr,Huggins,,ARS,5,5,8.5574,0000,9.5694,0000,75.4734,0002,22.3454,0000
12417169,2022-09-02 11:07:02,WH110907,CE224GP2020SWGr,Huggins,,ARS,5,5,9.5960,0000,9.8225,0000,74.8077,0001,25.7518,0000
12417169,2022-09-02 11:08:03,WH110907,CE221GP2020SWGr,Huggins,,ARS,5,5,7.9150,0000,9.6265,0000,76.1152,0003,19.7624,0000
12417169,2022-09-02 11:09:05,WH110907,CE226GP2020SWGr,Huggins,,ARS,5,5,8.3601,0000,9.6815,0000,75.4182,0002,20.8592,0000
12417169,2022-09-02 11:22:17,WH110907,CE231GP2020SWGr,Huggins,,ARS,5,5,8.8645,0000,9.7472,0000,74.3041,0000,23.5551,0000
12417169,2022-09-02 11:23:12,WH110907,CE228GP2020SWGr,Huggins,,ARS,5,5,9.2091,0000,10.0163,0000,74.0890,0000,24.7040,0000
12417169,2022-09-02 11:24:06,WH110907,CE235GP2020SWGr,Huggins,,ARS,5,5,9.6370,0000,9.9108,0000,73.5420,0000,26.1101,0000
12417169,2022-09-02 11:25:22,WH110907,CE238GP2020SWGr,Huggins,,ARS,5,5,9.0104,0000,9.9243,0000,74.3047,0000,24.4722,0000
12417169,2022-09-02 11:26:18,WH110907,CE232GP2020SWGr,Huggins,,ARS,5,5,7.6144,0000,10.0078,0000,75.2637,0002,18.7304,0000
