Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2022-09-06 10:28:11,WH110907,CE290GP2020SWGr,Huggins,,ARS,5,5,10.7116,0000,10.0379,0000,70.2694,0000,29.0941,0000
12417169,2022-09-06 10:29:28,WH110907,CE293GP2020SWGr,Huggins,,ARS,5,5,9.8461,0000,10.0004,0000,71.4825,0000,27.5093,0000
12417169,2022-09-06 10:30:23,WH110907,CE286GP2020SWGr,Huggins,,ARS,5,5,8.6951,0000,11.0292,0000,71.7928,0000,23.9436,0000
12417169,2022-09-06 10:31:19,WH110907,CE289GP2020SWGr,Huggins,,ARS,5,5,9.0228,0000,10.5763,0000,72.5486,0000,24.8563,0000
12417169,2022-09-06 10:32:14,WH110907,CE291GP2020SWGr,Huggins,,ARS,5,5,9.7584,0000,10.0857,0000,71.4848,0000,27.0308,0000
12417169,2022-09-06 10:33:06,WH110907,CE287GP2020SWGr,Huggins,,ARS,5,5,8.7451,0000,10.8341,0000,71.7335,0000,24.1341,0000
12417169,2022-09-06 10:33:56,WH110907,CE301GP2020SWGr,Huggins,,ARS,5,5,8.8850,0000,10.8797,0000,71.5259,0000,24.6378,0000
12417169,2022-09-06 10:34:53,WH110907,CE300GP2020SWGr,Huggins,,ARS,5,5,9.1656,0000,10.6684,0000,72.1712,0000,25.4056,0000
12417169,2022-09-06 10:36:19,WH110907,CE288GP2020SWGr,Huggins,,ARS,5,5,8.4981,0000,10.1746,0000,73.2922,0001,22.8297,0000
12417169,2022-09-06 10:37:17,WH110907,CE285GP2020SWGr,Huggins,,ARS,5,5,9.6908,0000,10.7162,0000,71.5630,0000,26.3424,0000
12417169,2022-09-06 10:38:06,WH110907,CE298GP2020SWGr,Huggins,,ARS,5,5,11.0483,0000,10.4223,0000,69.9770,0000,29.9009,0000
12417169,2022-09-06 10:39:03,WH110907,CE292GP2020SWGr,Huggins,,ARS,5,5,8.9019,0000,10.5443,0000,71.9070,0000,24.1595,0000
12417169,2022-09-06 10:39:54,WH110907,CE297GP2020SWGr,Huggins,,ARS,5,5,10.2531,0000,10.4370,0000,70.7363,0000,28.3858,0000
12417169,2022-09-06 10:41:08,WH110907,CE299GP2020SWGr,Huggins,,ARS,5,5,9.6549,0000,9.9515,0000,72.9278,0000,26.7117,0000
12417169,2022-09-06 11:01:09,WH110907,CE309GP2020SWGr,Huggins,,ARS,5,5,10.0180,0000,11.3964,0000,70.2229,0000,26.6728,0000
12417169,2022-09-06 11:02:12,WH110907,CE307GP2020SWGr,Huggins,,ARS,5,5,9.0968,0000,11.6572,0000,70.8522,0000,25.3317,0000
12417169,2022-09-06 11:03:06,WH110907,CE311GP2020SWGr,Huggins,,ARS,5,5,8.3353,0000,11.6774,0000,71.4619,0000,22.2610,0000
12417169,2022-09-06 11:03:54,WH110907,CE303GP2020SWGr,Huggins,,ARS,5,5,10.7335,0000,11.7615,0000,68.4572,0000,28.6190,0000
12417169,2022-09-06 11:04:46,WH110907,CE302GP2020SWGr,Huggins,,ARS,5,5,8.8620,0000,12.2675,0000,69.4625,0000,23.9893,0000
12417169,2022-09-06 11:05:45,WH110907,CE305GP2020SWGr,Huggins,,ARS,5,5,9.3304,0000,12.6609,0000,69.2449,0000,25.2228,0000
12417169,2022-09-06 11:06:34,WH110907,CE308GP2020SWGr,Huggins,,ARS,5,5,9.1894,0000,12.2698,0000,69.2743,0000,24.6925,0000
12417169,2022-09-06 11:07:23,WH110907,CE310GP2020SWGr,Huggins,,ARS,5,5,8.2553,0000,11.9867,0000,70.8736,0000,22.3579,0000
12417169,2022-09-06 11:08:13,WH110907,CE306GP2020SWGr,Huggins,,ARS,5,5,10.7769,0000,11.6142,0000,68.9472,0000,27.9930,0000
