Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2022-09-08 09:22:57,WH110907,CE425GP2020SWGr,Huggins,,ARS,5,5,7.7737,0000,11.9177,0000,71.1160,0000,20.1123,0000
12417169,2022-09-08 09:24:18,WH110907,CE402GP2020SWGr,Huggins,,ARS,5,5,8.9801,0000,12.9011,0000,69.3033,0000,24.0659,0000
12417169,2022-09-08 09:25:10,WH110907,CE419GP2020SWGr,Huggins,,ARS,5,5,10.0018,0000,13.1079,0000,69.0162,0000,25.8295,0000
12417169,2022-09-08 09:26:11,WH110907,CE401GP2020SWGr,Huggins,,ARS,5,5,8.6593,0000,12.4590,0000,69.8643,0000,22.5477,0000
12417169,2022-09-08 09:27:08,WH110907,CE400GP2020SWGr,Huggins,,ARS,5,5,9.6112,0000,12.4269,0000,69.7926,0000,25.4803,0000
12417169,2022-09-08 09:29:01,WH110907,CE420GP2020SWGr,Huggins,,ARS,5,5,8.9872,0000,13.1935,0000,69.5955,0000,24.0860,0000
12417169,2022-09-08 09:31:10,WH110907,CE424GP2020SWGr,Huggins,,ARS,5,5,10.3337,0000,13.1018,0000,68.0194,0000,26.8425,0000
12417169,2022-09-08 09:32:16,WH110907,CE422GP2020SWGr,Huggins,,ARS,5,5,9.8032,0000,12.7688,0000,69.4177,0000,25.8927,0000
12417169,2022-09-08 09:33:29,WH110907,CE421GP2020SWGr,Huggins,,ARS,5,5,10.0386,0000,13.3290,0000,69.1633,0000,25.7066,0000
12417169,2022-09-08 09:34:21,WH110907,CE423GP2020SWGr,Huggins,,ARS,5,5,9.0082,0000,12.6262,0000,70.1482,0000,24.0792,0000
12417169,2022-09-08 10:48:40,WH110907,CW443GP2020SWGr,Huggins,,ARS,5,5,10.3559,0000,10.4175,0000,69.5564,0000,27.4229,0000
12417169,2022-09-08 10:49:32,WH110907,CW435GP2020SWGr,Huggins,,ARS,5,5,9.3293,0000,13.3640,0050,67.7427,0040,23.3891,0040
