Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2023-04-06 11:30:14,WH110907,CW548GP2022WWGr,Huggins,,ARS,5,5,12.8781,0000,6.7678,0002,69.6112,0000,31.9391,0000
12417169,2023-04-06 11:31:36,WH110907,CW549GP2022WWGr,Huggins,,ARS,5,5,11.3781,0000,7.2752,0000,73.8624,0000,28.1727,0000
12417169,2023-04-06 11:32:25,WH110907,CW547GP2022WWGr,Huggins,,ARS,5,5,11.2634,0000,7.0148,0001,74.2319,0000,27.8993,0000
12417169,2023-04-06 11:33:24,WH110907,CW546GP2022WWGr,Huggins,,ARS,5,5,11.0625,0000,7.3136,0000,72.6033,0000,26.5573,0000
12417169,2023-04-06 11:34:21,WH110907,CW545GP2022WWGr,Huggins,,ARS,5,5,13.2179,0000,6.8386,0002,67.0625,0110,32.6611,0000
12417169,2023-04-06 11:35:16,WH110907,CW544GP2022WWGr,Huggins,,ARS,5,5,11.9337,0000,7.0804,0001,73.5607,0000,30.2513,0000
12417169,2023-04-06 11:40:03,WH110907,CW542GP2022WWGr,Huggins,,ARS,5,5,13.0793,0000,6.9915,0002,68.2684,0000,33.4515,0000
12417169,2023-04-06 11:41:09,WH110907,CW543GP2022WWGr,Huggins,,ARS,5,5,12.8601,0000,7.0184,0001,69.3927,0010,32.5061,0000
12417169,2023-04-06 11:42:04,WH110907,CW540GP2022WWGr,Huggins,,ARS,5,5,10.9487,0000,7.1038,0000,74.6889,0101,27.6876,0000
12417169,2023-04-06 11:43:04,WH110907,CW541GP2022WWGr,Huggins,,ARS,5,5,12.6592,0000,7.0682,0000,71.2678,0000,33.2907,0000
12417169,2023-04-06 12:45:21,WH110907,CW558GP2022WWGr,Huggins,,ARS,5,5,10.5026,0000,6.8498,0002,77.1620,0104,25.4499,0000
12417169,2023-04-06 12:46:22,WH110907,CW551GP2022WWGr,Huggins,,ARS,5,5,10.7313,0000,6.2518,0002,75.7219,0102,23.7160,0000
12417169,2023-04-06 12:47:19,WH110907,CW553GP2022WWGr,Huggins,,ARS,5,5,12.0171,0000,6.5114,0002,73.1724,0101,28.5042,0000
12417169,2023-04-06 12:48:13,WH110907,CW553GP2022WWGr,Huggins,,ARS,5,5,11.0015,0000,6.8840,0002,75.8746,0102,26.7110,0000
12417169,2023-04-06 12:49:08,WH110907,CW554GP2022WWGr,Huggins,,ARS,5,5,10.9000,0000,6.8595,0002,75.9994,0102,26.6843,0000
12417169,2023-04-06 12:49:57,WH110907,CW555GP2022WWGr,Huggins,,ARS,5,5,13.2027,0000,6.1886,0002,68.0265,0100,29.6696,0000
12417169,2023-04-06 12:51:13,WH110907,CW556GP2022WWGr,Huggins,,ARS,5,5,13.8970,0000,6.0048,0002,67.0205,0100,33.1758,0000
12417169,2023-04-06 12:52:19,WH110907,CW559GP2022WWGr,Huggins,,ARS,5,5,10.8090,0000,6.8758,0002,75.9223,0002,25.9520,0000
12417169,2023-04-06 12:54:36,WH110907,CW557GP2022WWGr,Huggins,,ARS,5,5,13.8693,0000,6.1256,0002,66.7558,0100,34.3418,0000
12417169,2023-04-06 12:57:18,WH110907,CW550GP2022WWGr,Huggins,,ARS,5,5,9.6846,0000,6.4361,0002,77.7576,0104,22.0724,0000
12417169,2023-04-06 12:58:48,WH110907,CW552GP2022WWGr,Huggins,,ARS,5,5,14.3340,0000,6.0772,0002,64.4187,0000,33.5953,0000
12417169,2023-04-06 13:02:23,WH110907,CW561GP2022WWGr,Huggins,,ARS,5,5,12.6753,0000,4.9732,0004,71.4875,0300,26.3251,0100
