Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2019-09-20 12:23:57,WH110907,CE282GP2019WWGr,1805,,ARS,5,5,10.0314,0000,9.1074,0000,73.9245,0000,26.7393,0000
12417169,2019-09-20 12:29:40,WH110907,CE283GP2019WWGr,1805,,ARS,5,5,10.2230,0000,8.3261,0000,75.4969,0002,27.0427,0000
12417169,2019-09-20 12:32:46,WH110907,CE285GP2019WWGr,1805,,ARS,5,5,10.3544,0000,9.3325,0000,73.5137,0000,27.2455,0000
12417169,2019-09-20 12:34:04,WH110907,CE284GP2019WWGr,1805,,ARS,5,5,10.1696,0000,8.5567,0000,74.7818,0001,27.0877,0000
12417169,2019-09-20 12:35:22,WH110907,CE280GP2019WWGr,1805,,ARS,5,5,10.2428,0000,9.0475,0000,74.0784,0001,27.3881,0000
12417169,2019-09-20 12:36:25,WH110907,CE281GP2019WWGr,1805,,ARS,5,5,10.6229,0000,9.2532,0000,73.1819,0000,28.6843,0000
12417169,2019-09-20 12:37:38,WH110907,CE286GP2019WWGr,1805,,ARS,5,5,10.2739,0000,8.9679,0000,74.1192,0001,27.2290,0000
12417169,2019-09-20 12:38:53,WH110907,CE287GP2019WWGr,1805,,ARS,5,5,10.7370,0000,9.3888,0000,72.7914,0000,29.0882,0000
12417169,2019-09-20 13:03:56,WH110907,CE354GP2019WWGr,1805,,ARS,5,5,10.4291,0000,8.9572,0000,73.6397,0000,27.9972,0000
12417169,2019-09-20 13:05:14,WH110907,CE359GP2019WWGr,1805,,ARS,5,5,10.0534,0000,8.9294,0000,73.7939,0000,26.5811,0000
12417169,2019-09-20 13:06:18,WH110907,CE355GP2019WWGr,1812,,ARS,5,5,10.2680,0000,9.2875,0000,73.7478,0000,27.7585,0000
12417169,2019-09-20 13:07:23,WH110907,CE356GP2019WWGr,1812,,ARS,5,5,10.5649,0000,9.0625,0000,73.9958,0000,28.3939,0000
12417169,2019-09-20 13:12:28,WH110907,CE353GP2019WWGr,1812,,ARS,5,5,10.8550,0000,8.9605,0000,73.3283,0000,29.3465,0000
12417169,2019-09-20 13:19:42,WH110907,CE357GP2019WWGr,1812,,ARS,5,5,10.3192,0000,8.7221,0000,74.3969,0001,27.1646,0000
12417169,2019-09-20 13:22:42,WH110907,CE358GP2019WWGr,1812,,ARS,5,5,10.6966,0000,9.3320,0000,73.1149,0000,28.5811,0000
12417169,2019-09-20 13:28:26,WH110907,CE424GP2019WWGr,1816,,ARS,5,5,10.6571,0000,9.0534,0000,73.6150,0000,28.3836,0000
12417169,2019-09-20 13:29:28,WH110907,CE425GP2019WWGr,1816,,ARS,5,5,8.1949,0000,8.3566,0000,76.6979,0003,20.6304,0000
12417169,2019-09-20 13:31:29,WH110907,CE423GP2019WWGr,1815,,ARS,5,5,9.3775,0000,8.8942,0000,74.8479,0001,24.0732,0000
12417169,2019-09-20 13:33:35,WH110907,CE422GP2019WWGr,1815,,ARS,5,5,8.8505,0000,8.9147,0000,74.5471,0001,22.5841,0000
12417169,2019-09-20 13:34:38,WH110907,CE421GP2019WWGr,1815,,ARS,5,5,10.3273,0000,9.1161,0000,72.3853,0000,27.4795,0000
12417169,2019-09-20 13:35:58,WH110907,CE420GP2019WWGr,1815,,ARS,5,5,9.1472,0000,9.1257,0000,73.7842,0000,23.8419,0000
12417169,2019-09-20 13:37:09,WH110907,CE401GP2019WWGr,1815,,ARS,5,5,8.5166,0000,8.5133,0000,75.7581,0002,21.3162,0000
12417169,2019-09-20 13:38:30,WH110907,CE400GP2019WWGr,1815,,ARS,5,5,9.6436,0000,8.2369,0000,74.2193,0000,24.5720,0000
12417169,2019-09-20 13:39:31,WH110907,CE402GP2019WWGr,1815,,ARS,5,5,8.3377,0000,8.4070,0000,76.2226,0003,20.7872,0000
12417169,2019-09-20 13:40:34,WH110907,CE419GP2019WWGr,1815,,ARS,5,5,10.1126,0000,8.4356,0000,74.4391,0000,26.2707,0000
12417169,2019-09-20 13:41:35,WH110907,CE398GP2019WWGr,1815,,ARS,5,5,9.9005,0000,8.6830,0000,73.0580,0010,25.6903,0000
